year,ncessch,school_name,lea_name,street_location,city_location,zip_location,county_code,latitude,longitude,school_level,school_type,school_status,charter,magnet,virtual,lowest_grade_offered,highest_grade_offered,enrollment,teachers_fte
2018,360012106427,BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),NEW YORK CITY GEOGRAPHIC DISTRICT #23,251 MACDOUGAL ST,BROOKLYN,11233,36047,40.680512,-73.910819,2,1,1,0,0,0,6,8,99,12
2018,360012106428,RIVERDALE AVENUE MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #23,76 RIVERDALE AVE,BROOKLYN,11212,36047,40.660018,-73.913481,2,1,1,0,0,0,6,8,132,11
2018,360012200249,IS 250 ROBERT F KENNEDY COMMUNITY MIDDLE SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #25,158-40 76TH RD,FLUSHING,11366,36081,40.725375,-73.811245,2,1,1,0,0,0,6,8,363,30
2018,360012200954,ROBERT F KENNEDY COMMUNITY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,75-40 PARSONS BLVD,FLUSHING,11366,36081,40.725367,-73.81125,3,1,1,0,0,0,9,12,694,41
2018,360012201950,FLUSHING HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,35-01 UNION ST,FLUSHING,11354,36081,40.765047,-73.827761,3,1,1,0,0,0,9,12,1620,112
2018,360012201969,IS 25 ADRIEN BLOCK,NEW YORK CITY GEOGRAPHIC DISTRICT #25,34-65 192ND ST,FLUSHING,11358,36081,40.764882,-73.789783,2,1,1,0,0,0,6,8,1049,62
2018,360012201996,IS 237,NEW YORK CITY GEOGRAPHIC DISTRICT #25,46-21 COLDEN ST,FLUSHING,11355,36081,40.749628,-73.821582,2,1,1,0,0,0,6,8,1382,82
2018,360012202014,JOHN BOWNE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,63-25 MAIN ST,FLUSHING,11367,36081,40.738677,-73.824316,3,1,1,0,0,0,9,12,3527,198
2018,360012202105,PS 20 JOHN BOWNE,NEW YORK CITY GEOGRAPHIC DISTRICT #25,142-30 BARCLAY AVE,FLUSHING,11355,36081,40.758429,-73.823987,1,1,1,0,0,0,-1,5,1205,81
2018,360012202109,PS 21 EDWARD HART,NEW YORK CITY GEOGRAPHIC DISTRICT #25,147-36 26TH AVE,FLUSHING,11354,36081,40.774296,-73.818429,1,1,1,0,0,0,-1,5,1347,89
2018,360012202115,PS 22 THOMAS JEFFERSON,NEW YORK CITY GEOGRAPHIC DISTRICT #25,153-33 SANFORD AVE,FLUSHING,11355,36081,40.761731,-73.811291,1,1,1,0,0,0,-1,5,918,67
2018,360012202119,PS 24 ANDREW JACKSON,NEW YORK CITY GEOGRAPHIC DISTRICT #25,141-11 HOLLY AVE,FLUSHING,11355,36081,40.75178,-73.817856,1,1,1,0,0,0,-1,5,1048,64
2018,360012202136,PS 29,NEW YORK CITY GEOGRAPHIC DISTRICT #25,125-10 23RD AVE,COLLEGE POINT,11356,36081,40.778139,-73.843005,1,1,1,0,0,0,-1,5,701,50
2018,360012202148,PS 32 STATE STREET,NEW YORK CITY GEOGRAPHIC DISTRICT #25,171-11 35TH AVE,FLUSHING,11358,36081,40.765075,-73.79445,1,1,1,0,0,0,-1,5,996,65
2018,360012202314,PS 79 FRANCIS LEWIS,NEW YORK CITY GEOGRAPHIC DISTRICT #25,147-27 15TH DR,WHITESTONE,11357,36081,40.786283,-73.81791,1,1,1,0,0,0,-1,5,1084,63
2018,360012202402,PS 107 THOMAS A DOOLEY,NEW YORK CITY GEOGRAPHIC DISTRICT #25,167-02 45TH AVE,FLUSHING,11358,36081,40.755799,-73.799456,1,1,1,0,0,0,-1,5,929,70
2018,360012202444,PS 120,NEW YORK CITY GEOGRAPHIC DISTRICT #25,58-01 136TH ST,FLUSHING,11355,36081,40.745295,-73.829169,1,1,1,0,0,0,-1,5,993,65
2018,360012202476,PS 129 PATRICIA LARKIN,NEW YORK CITY GEOGRAPHIC DISTRICT #25,128-02 7TH AVE,COLLEGE POINT,11356,36081,40.790187,-73.839727,1,1,1,0,0,0,0,5,1079,77
2018,360012202555,PS 154,NEW YORK CITY GEOGRAPHIC DISTRICT #25,75-02 162ND ST,FLUSHING,11366,36081,40.726574,-73.807157,1,1,1,0,0,0,-1,5,661,48
2018,360012202586,PS 163 FLUSHING HEIGHTS,NEW YORK CITY GEOGRAPHIC DISTRICT #25,159-01 59TH AVE,FLUSHING,11365,36081,40.740812,-73.808814,1,1,1,0,0,0,-1,5,815,55
2018,360012202589,PS 164 QUEENS VALLEY,NEW YORK CITY GEOGRAPHIC DISTRICT #25,138-01 77TH AVE,FLUSHING,11367,36081,40.721345,-73.823543,1,1,1,0,0,0,-1,8,680,54
2018,360012202592,PS 165 EDITH K BERGTRAUM,NEW YORK CITY GEOGRAPHIC DISTRICT #25,70-35 150TH ST,FLUSHING,11367,36081,40.729574,-73.817942,1,1,1,0,0,0,-1,5,731,88
2018,360012202600,PS 169 BAY TERRACE,NEW YORK CITY GEOGRAPHIC DISTRICT #25,18-25 212TH ST,BAYSIDE,11360,36081,40.782568,-73.778761,1,1,1,0,0,0,-1,5,428,31
2018,360012202637,PS 184 FLUSHING MANOR,NEW YORK CITY GEOGRAPHIC DISTRICT #25,163-15 21ST RD,WHITESTONE,11357,36081,40.778272,-73.79985,1,1,1,0,0,0,-1,5,521,34
2018,360012202639,JHS 185 EDWARD BLEEKER,NEW YORK CITY GEOGRAPHIC DISTRICT #25,147-26 25TH DR,FLUSHING,11354,36081,40.774988,-73.818506,2,1,1,0,0,0,6,8,1514,89
2018,360012202650,JHS 189 DANIEL CARTER BEARD,NEW YORK CITY GEOGRAPHIC DISTRICT #25,144-80 BARCLAY AVE,FLUSHING,11355,36081,40.760206,-73.81851,2,1,1,0,0,0,6,8,774,52
2018,360012202661,PS 193 ALFRED J KENNEDY,NEW YORK CITY GEOGRAPHIC DISTRICT #25,152-20 11TH AVE,WHITESTONE,11357,36081,40.79214,-73.809574,1,1,1,0,0,0,-1,5,560,38
2018,360012202664,JHS 194 WILLIAM CARR,NEW YORK CITY GEOGRAPHIC DISTRICT #25,154-60 17TH AVE,WHITESTONE,11357,36081,40.783271,-73.806508,2,1,1,0,0,0,6,8,1273,78
2018,360012202681,PS/MS 200 MAGNET SCHOOL-GLOBAL STUDI,NEW YORK CITY GEOGRAPHIC DISTRICT #25,70-10 164TH ST,FLUSHING,11365,36081,40.7311,-73.805489,1,1,1,0,1,0,-1,8,541,43
2018,360012202683,PS 201 DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #25,65-11 155TH ST,FLUSHING,11367,36081,40.736535,-73.813128,1,1,1,0,1,0,-1,5,481,37
2018,360012202703,PS 209 CLEARVIEW GARDENS,NEW YORK CITY GEOGRAPHIC DISTRICT #25,16-10 UTOPIA PKWY,WHITESTONE,11357,36081,40.783764,-73.795295,1,1,1,0,0,0,-1,5,560,38
2018,360012202711,PS 214 CADWALLADER COLDEN,NEW YORK CITY GEOGRAPHIC DISTRICT #25,31-15 140TH ST,FLUSHING,11354,36081,40.770167,-73.828318,1,1,1,0,0,0,-1,5,447,33
2018,360012202722,PS 219 PAUL KLAPPER,NEW YORK CITY GEOGRAPHIC DISTRICT #25,144-39 GRAVETT RD,FLUSHING,11367,36081,40.735798,-73.824465,1,1,1,0,0,0,-1,8,622,76
2018,360012204175,QUEENS COLLEGE SCHOOL FOR MATH SCIENCE & TECHNOLOGY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #25,148-20 REEVES AVE,FLUSHING,11367,36081,40.738651,-73.82115,1,1,1,0,0,0,-1,8,516,29
2018,360012204485,TOWNSEND HARRIS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,149-11 MELBOURNE AVE,FLUSHING,11367,36081,40.73498,-73.821274,3,1,1,0,0,0,9,12,1183,56
2018,360012204610,PS 130,NEW YORK CITY GEOGRAPHIC DISTRICT #25,200-01 42ND AVE,BAYSIDE,11361,36081,40.75986,-73.783861,1,1,1,0,0,0,-1,5,403,32
2018,360012204892,PS 242 LEONARD P STAVISKY EARLY CHILDHOOD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,29-66 137TH ST,FLUSHING,11354,36081,40.769808,-73.831911,1,1,1,0,0,0,-1,3,400,33
2018,360012205503,QUEENS ACADEMY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,138-11 35TH AVE,FLUSHING,11354,36081,40.765662,-73.828369,3,1,1,0,0,0,10,12,309,20
2018,360012205727,FLUSHING INTERNATIONAL HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,144-80 BARCLAY AVE,FLUSHING,11355,36081,40.760209,-73.818518,3,1,1,0,0,0,9,12,401,29
2018,360012205830,QUEENS SCHOOL OF INQUIRY (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #25,158-40 76TH RD,FLUSHING,11366,36081,40.724238,-73.809148,3,1,1,0,0,0,6,12,589,46
2018,360012205869,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,34-65 192ND ST,FLUSHING,11358,36081,40.764882,-73.789786,3,1,1,0,0,0,6,12,587,39
2018,360012205879,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,NEW YORK CITY GEOGRAPHIC DISTRICT #25,46-21 COLDEN ST,FLUSHING,11355,36081,40.749633,-73.821597,3,1,1,0,0,0,6,12,651,58
2018,360012205979,BELL ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #25,18-25 212TH ST,BAYSIDE,11360,36081,40.782568,-73.77878,2,1,1,0,0,0,6,8,364,23
2018,360012205980,NORTH QUEENS COMMUNITY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #25,141-25 77TH RD,FLUSHING,11367,36081,40.720694,-73.81952,3,1,1,0,0,0,9,12,171,13
2018,360012206032,ACTIVE LEARNING ELEMENTARY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #25,137-20 FRANKLIN AVE,FLUSHING,11367,36081,40.754419,-73.826606,1,1,1,0,0,0,-1,3,454,29
2018,360012206434,VERITAS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #25,35-01 UNION ST,FLUSHING,11354,36081,40.76487,-73.826801,3,1,1,0,0,0,9,12,571,35
2018,360012206435,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,NEW YORK CITY GEOGRAPHIC DISTRICT #25,35-01 UNION ST,FLUSHING,11354,36081,40.765078,-73.826522,3,1,1,0,0,0,9,12,426,30
2018,360012206665,COLLEGE POINT COLLABORATIVE,NEW YORK CITY GEOGRAPHIC DISTRICT #25,124-06 14TH AVE,COLLEGE POINT,11356,36081,40.78513,-73.843511,2,1,3,0,0,0,6,6,154,12
2018,360012301790,PS 51,NEW YORK CITY GEOGRAPHIC DISTRICT #27,87-45 117TH ST,RICHMOND HILL,11418,36081,40.69822,-73.831684,1,1,1,0,0,0,-1,1,246,17
2018,360012301912,AUGUST MARTIN HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,156-10 BAISLEY BLVD,JAMAICA,11434,36081,40.674826,-73.783448,3,1,1,0,0,0,9,12,311,25
2018,360012301972,MS 53 BRIAN PICCOLO,NEW YORK CITY GEOGRAPHIC DISTRICT #27,10-45 NAMEOKE ST,FAR ROCKAWAY,11691,36081,40.60394,-73.749518,2,1,1,0,0,0,6,8,227,21
2018,360012301995,JHS 226 VIRGIL I GRISSON,NEW YORK CITY GEOGRAPHIC DISTRICT #27,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,11420,36081,40.675385,-73.816627,2,1,1,0,0,0,6,8,943,58
2018,360012302013,JOHN ADAMS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,101-01 ROCKAWAY BLVD,OZONE PARK,11417,36081,40.67869,-73.836994,3,1,1,0,0,0,9,12,2337,161
2018,360012302190,PS/MS 42 R VERNAM,NEW YORK CITY GEOGRAPHIC DISTRICT #27,488 BEACH 66TH ST,ARVERNE,11692,36081,40.594441,-73.79492,1,1,1,0,0,0,-1,8,644,58
2018,360012302198,PS 45 CLARENCE WITHERSPOON,NEW YORK CITY GEOGRAPHIC DISTRICT #27,126-28 150TH ST,SOUTH OZONE PARK,11436,36081,40.671907,-73.788661,1,1,1,0,0,0,-1,5,320,22
2018,360012302208,PS 47 CHRIS GALAS,NEW YORK CITY GEOGRAPHIC DISTRICT #27,9 POWER RD,BROAD CHANNEL,11693,36081,40.60648,-73.820831,1,1,1,0,0,0,-1,8,242,26
2018,360012302259,PS 60 WOODHAVEN,NEW YORK CITY GEOGRAPHIC DISTRICT #27,91-02 88TH AVE,WOODHAVEN,11421,36081,40.691596,-73.852899,1,1,1,0,0,0,-1,5,1185,76
2018,360012302265,PS 62 CHESTER PARK SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,97-25 108TH ST,SOUTH RICHMOND HILL,11419,36081,40.688356,-73.835837,1,1,1,0,1,0,-1,5,903,58
2018,360012302268,PS 63 OLD SOUTH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,90-15 SUTTER AVE,OZONE PARK,11417,36081,40.676863,-73.846805,1,1,1,0,0,0,-1,5,1214,77
2018,360012302273,PS 64 JOSEPH P ADDABBO,NEW YORK CITY GEOGRAPHIC DISTRICT #27,82-01 101ST AVE,OZONE PARK,11416,36081,40.681963,-73.856929,1,1,1,0,0,0,0,5,553,37
2018,360012302278,PS 66 JACQUELINE KENNEDY-ONASSIS,NEW YORK CITY GEOGRAPHIC DISTRICT #27,85-11 102ND ST,RICHMOND HILL,11418,36081,40.697942,-73.846218,1,1,1,0,0,0,-1,5,491,40
2018,360012302345,PS 90 HORACE MANN,NEW YORK CITY GEOGRAPHIC DISTRICT #27,86-50 109TH ST,RICHMOND HILL,11418,36081,40.696697,-73.839496,1,1,1,0,0,0,-1,5,807,55
2018,360012302365,PS 96,NEW YORK CITY GEOGRAPHIC DISTRICT #27,130-01 ROCKAWAY BLVD,SOUTH OZONE PARK,11420,36081,40.675401,-73.80804,1,1,1,0,0,0,-1,5,313,19
2018,360012302369,PS 97 FOREST PARK,NEW YORK CITY GEOGRAPHIC DISTRICT #27,85-52 85TH ST,WOODHAVEN,11421,36081,40.694161,-73.859906,1,1,1,0,0,0,-1,5,706,49
2018,360012302379,PS 100 GLEN MORRIS,NEW YORK CITY GEOGRAPHIC DISTRICT #27,111-11 118TH ST,SOUTH OZONE PARK,11420,36081,40.679792,-73.821777,1,1,1,0,0,0,-1,5,961,62
2018,360012302392,PS 104 BAYS WATER (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #27,26-01 MOTT AVE,FAR ROCKAWAY,11691,36081,40.608154,-73.764921,1,1,1,0,0,0,-1,5,628,48
2018,360012302395,PS 105 BAY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #27,420 BEACH 51ST ST,FAR ROCKAWAY,11691,36081,40.595695,-73.78139,1,1,1,0,0,0,-1,8,833,60
2018,360012302398,LIGHTHOUSE ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,180 BEACH 35TH ST,FAR ROCKAWAY,11691,36081,40.594664,-73.767029,1,1,1,0,0,0,-1,5,208,21
2018,360012302405,PS 108 CAPT VINCENT G FOWLER,NEW YORK CITY GEOGRAPHIC DISTRICT #27,108-10 109TH AVE,SOUTH OZONE PARK,11420,36081,40.679389,-73.831167,1,1,1,0,0,0,-1,5,1410,94
2018,360012302426,PS/MS 114 BELLE HARBOR,NEW YORK CITY GEOGRAPHIC DISTRICT #27,134-01 CRONSTON AVE,ROCKAWAY PARK,11694,36081,40.57801,-73.85456,1,1,1,0,0,0,-1,8,679,47
2018,360012302454,PS 123,NEW YORK CITY GEOGRAPHIC DISTRICT #27,145-01 119TH AVE,SOUTH OZONE PARK,11436,36081,40.678659,-73.795476,1,1,1,0,0,0,-1,5,669,46
2018,360012302460,PS 124 OSMOND A CHURCH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,129-15 150TH AVE,SOUTH OZONE PARK,11420,36081,40.665309,-73.811406,1,1,1,0,0,0,0,8,1133,67
2018,360012302512,PS 43,NEW YORK CITY GEOGRAPHIC DISTRICT #27,160 BEACH 29TH ST,FAR ROCKAWAY,11691,36081,40.593665,-73.76144,1,1,1,0,0,0,-1,8,894,63
2018,360012302516,PS 65 RAYMOND YORK ELEMENTARY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #27,103-22 99TH ST,OZONE PARK,11417,36081,40.682671,-73.841456,1,1,1,0,0,0,-1,5,457,34
2018,360012302531,PS 146 HOWARD BEACH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,98-01 159TH AVE,HOWARD BEACH,11414,36081,40.660195,-73.834683,1,1,1,0,0,0,-1,8,623,44
2018,360012302558,PS 155,NEW YORK CITY GEOGRAPHIC DISTRICT #27,130-02 115TH AVE,SOUTH OZONE PARK,11420,36081,40.679478,-73.810178,1,1,1,0,0,0,-1,5,550,33
2018,360012302634,PS 183 DR RICHARD R GREEN,NEW YORK CITY GEOGRAPHIC DISTRICT #27,2-45 BEACH 79TH ST,ROCKAWAY BEACH,11693,36081,40.589412,-73.805963,1,1,1,0,0,0,-1,8,484,50
2018,360012302671,PS 197 OCEAN SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #27,825 HICKSVILLE RD,FAR ROCKAWAY,11691,36081,40.599888,-73.74429,1,1,1,0,0,0,-1,5,525,43
2018,360012302685,JHS 202 ROBERT H GODDARD,NEW YORK CITY GEOGRAPHIC DISTRICT #27,138-30 LAFAYETTE ST,OZONE PARK,11417,36081,40.670872,-73.845662,2,1,1,0,0,0,6,8,1100,65
2018,360012302699,PS 207 ROCKWOOD PARK,NEW YORK CITY GEOGRAPHIC DISTRICT #27,159-15 88TH ST,HOWARD BEACH,11414,36081,40.658294,-73.844,1,1,1,0,0,0,-1,8,682,58
2018,360012302704,JHS 210 ELIZABETH BLACKWELL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,93-11 101ST AVE,OZONE PARK,11416,36081,40.684473,-73.847401,2,1,1,0,0,0,6,8,1873,122
2018,360012302728,PS 223 LYNDON B JOHNSON,NEW YORK CITY GEOGRAPHIC DISTRICT #27,125-20 SUTPHIN BLVD,JAMAICA,11436,36081,40.67449,-73.790213,1,1,1,0,0,0,-1,5,569,42
2018,360012302743,PS 232 LINDENWOOD,NEW YORK CITY GEOGRAPHIC DISTRICT #27,153-23 83RD ST,HOWARD BEACH,11414,36081,40.66541,-73.850833,1,1,1,0,0,0,-1,8,954,63
2018,360012302863,RICHMOND HILL HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,89-30 114TH ST,RICHMOND HILL,11418,36081,40.694963,-73.833492,3,1,1,0,0,0,9,12,1569,125
2018,360012304352,PS 56 HARRY EICHLER,NEW YORK CITY GEOGRAPHIC DISTRICT #27,86-10 114TH ST,RICHMOND HILL,11418,36081,40.699122,-73.835597,1,1,1,0,0,0,2,5,362,22
2018,360012305269,MS 137 AMERICAS SCHOOL OF HEROES,NEW YORK CITY GEOGRAPHIC DISTRICT #27,109-15 98TH ST,OZONE PARK,11417,36081,40.67815,-73.839553,2,1,1,0,0,0,6,8,1916,117
2018,360012305728,PS 253,NEW YORK CITY GEOGRAPHIC DISTRICT #27,1307 CENTRAL AVE,FAR ROCKAWAY,11691,36081,40.607364,-73.748961,1,1,1,0,0,0,-1,5,568,
2018,360012305729,PS 254 ROSA PARKS SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #27,84-40 101ST ST,RICHMOND HILL,11418,36081,40.697424,-73.847926,1,1,1,0,1,0,-1,5,601,39
2018,360012305730,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,8-21 BAY 25TH ST,FAR ROCKAWAY,11691,36081,40.601847,-73.763457,3,1,1,0,0,0,9,12,331,29
2018,360012305731,CHANNEL VIEW SCHOOL FOR RESEARCH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,11694,36081,40.58651,-73.82269,3,1,1,0,0,0,6,12,960,68
2018,360012305831,SCHOLARS ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #27,320 BEACH 104TH ST,ROCKAWAY PARK,11694,36081,40.584457,-73.825514,3,1,1,0,0,0,6,12,1348,70
2018,360012305883,GOLDIE MAPLE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #27,3-65 BEACH 56TH ST,ARVERNE,11692,36081,40.590935,-73.786658,1,1,1,0,0,0,-1,8,398,27
2018,360012305890,KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,NEW YORK CITY GEOGRAPHIC DISTRICT #27,8-21 BAY 25TH ST,FAR ROCKAWAY,11691,36081,40.601852,-73.763456,2,1,1,0,0,0,6,8,265,17
2018,360012305899,HIGH SCHOOL-CONSTRUCTION TRADES ENGINEERING & ARCHITECTUR,NEW YORK CITY GEOGRAPHIC DISTRICT #27,94-06 104TH ST,OZONE PARK,11416,36081,40.68946,-73.841156,3,3,1,0,0,0,9,12,1066,65
2018,360012305999,QUEENS HIGH SCHOOL FOR INFORMATION RESEARCH AND TECHNOLOGY,NEW YORK CITY GEOGRAPHIC DISTRICT #27,8-21 BAY 25TH ST,FAR ROCKAWAY,11691,36081,40.601824,-73.763384,3,1,1,0,0,0,9,12,469,32
2018,360012306036,NEW YORK CITY ACADEMY FOR DISCOVERY,NEW YORK CITY GEOGRAPHIC DISTRICT #27,95-16 89TH AVE,WOODHAVEN,11421,36081,40.691655,-73.848574,1,1,1,0,0,0,-1,5,393,29
2018,360012306047,ROBERT H GODDARD HS-COMM/TECH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,138-30 LAFAYETTE ST,OZONE PARK,11417,36081,40.671204,-73.845509,3,1,1,0,0,0,9,12,629,38
2018,360012306079,ACADEMY OF MEDICAL TECHNOLOGY - A COLLEGE BOARD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,8-21 BAY 25TH ST,FAR ROCKAWAY,11691,36081,40.601681,-73.763352,3,1,1,0,0,0,6,12,621,45
2018,360012306104,VILLAGE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #27,10-45 NAMEOKE ST,FAR ROCKAWAY,11691,36081,40.604162,-73.749584,2,1,1,0,0,0,6,8,376,33
2018,360012306106,WATERSIDE CHILDRENS STUDIO SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,190 BEACH 110TH ST,ROCKAWAY PARK,11694,36081,40.580915,-73.831606,1,1,1,0,0,0,-1,5,517,45
2018,360012306127,WATERSIDE SCHOOL FOR LEADERSHIP,NEW YORK CITY GEOGRAPHIC DISTRICT #27,190 BEACH 110TH ST,ROCKAWAY PARK,11694,36081,40.580915,-73.831606,2,1,1,0,0,0,6,8,245,22
2018,360012306194,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY,NEW YORK CITY GEOGRAPHIC DISTRICT #27,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,11694,36081,40.58651,-73.82269,3,1,1,0,0,0,9,12,310,21
2018,360012306195,PS 273,NEW YORK CITY GEOGRAPHIC DISTRICT #27,88-07 102ND ST,RICHMOND HILL,11418,36081,40.693615,-73.844502,1,1,1,0,0,0,-1,5,313,27
2018,360012306277,ROCKAWAY COLLEGIATE HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,100-00 BEACH CHANNEL DR,ROCKAWAY PARK,11694,36081,40.58651,-73.82269,3,1,1,0,0,0,9,12,300,23
2018,360012306360,WAVE PREPARATORY ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,535 BRIAR PL,FAR ROCKAWAY,11691,36081,40.599606,-73.758266,1,1,1,0,0,0,-1,5,546,31
2018,360012306436,HAWTREE CREEK MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,11420,36081,40.675385,-73.816627,2,1,1,0,0,0,6,8,377,30
2018,360012306437,VOYAGES PREP-SOUTH QUEENS,NEW YORK CITY GEOGRAPHIC DISTRICT #27,156-10 BAISLEY BLVD,JAMAICA,11434,36081,40.674538,-73.783185,3,1,1,0,0,0,9,12,256,19
2018,360012306525,QUEENS EXPLORERS ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #27,90-07 101ST ST,OZONE PARK,11416,36081,40.683354,-73.849973,1,1,1,0,1,0,-1,4,399,34
2018,360012306528,EPIC HIGH SCHOOL - NORTH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,94-25 117TH ST,RICHMOND HILL,11418,36081,40.692907,-73.82911,3,1,1,0,0,0,9,12,405,27
2018,360012306535,EPIC HIGH SCHOOL-SOUTH,NEW YORK CITY GEOGRAPHIC DISTRICT #27,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,11420,36081,40.675385,-73.816627,3,1,1,0,0,0,9,12,388,27
2018,360012306606,PS 377,NEW YORK CITY GEOGRAPHIC DISTRICT #27,150-15 RALEIGH ST,RICHMOND HILL,11418,36081,40.667906,-73.836692,1,1,1,0,0,0,-1,1,290,22
2018,360012706515,SOUTH BEACH PSYCHIATRIC CENTER,NEW YORK STATE OFFICE MENTAL HEALTH (OMH),777 SEAVIEW AVE,STATEN ISLAND,10305,36085,40.5822,-74.079471,7,2,1,0,0,0,8,11,7,42
2018,360012706536,NEW YORK CITY CHILDRENS CENTER,NEW YORK STATE OFFICE MENTAL HEALTH (OMH),74-03 COMMONWEALTH BLVD,BELLEROSE,11426,36081,40.745536,-73.725987,4,4,1,0,0,0,1,12,78,42
2018,360013500554,PS 723,NYC SPECIAL SCHOOLS - DISTRICT 75,3540 BIVONA ST,BRONX,10475,36005,40.883084,-73.832645,4,2,1,0,0,0,0,12,479,93
2018,360013500806,PS 373 BROOKLYN TRANSITION CENTER,NYC SPECIAL SCHOOLS - DISTRICT 75,185 ELLERY ST,BROOKLYN,11206,36047,40.699189,-73.945147,3,2,1,0,0,0,9,12,452,61
2018,360013500812,PS 372 CHILDRENS SCHOOL (THE),NYC SPECIAL SCHOOLS - DISTRICT 75,512 CARROLL ST,BROOKLYN,11215,36047,40.676143,-73.985519,1,2,1,0,0,0,-1,7,498,74
2018,360013500957,PS 373,NYC SPECIAL SCHOOLS - DISTRICT 75,91 HENDERSON AVE,STATEN ISLAND,10301,36085,40.640918,-74.095196,1,2,1,0,0,0,-1,6,564,150
2018,360013501923,PS 721 STEPHEN MCSWEENEY SCHOOL,NYC SPECIAL SCHOOLS - DISTRICT 75,2697 WESTCHESTER AVE,BRONX,10461,36005,40.842698,-73.838885,3,2,1,0,0,0,9,12,533,71
2018,360013501926,PS 811 CONNIE LEKAS SCHOOL,NYC SPECIAL SCHOOLS - DISTRICT 75,2525 HARING ST,BROOKLYN,11235,36047,40.591104,-73.938768,3,2,1,0,0,0,6,12,334,36
2018,360013501927,PS 721 BROOKLYN OCCUPATIONAL TRAINING CENTER,NYC SPECIAL SCHOOLS - DISTRICT 75,64 AVE X,BROOKLYN,11223,36047,40.587747,-73.981568,4,2,1,0,0,0,0,12,481,66
2018,360013501932,PS 811 MICKEY MANTLE SCHOOL,NYC SPECIAL SCHOOLS - DISTRICT 75,466 W END AVE,NEW YORK,10024,36061,40.786397,-73.979364,1,2,1,0,0,0,-1,8,359,71
